时间,入流量,出流量,延迟,丢包率,CPU使用率
2023-01-01 00:00:00,256.25204358089275,197.0674213418069,15.155797975647559,0.011348744687459599,34.22962618735252
2023-01-01 01:00:00,372.2243731481607,317.81294533641415,15.113368281433328,0.010334498927721938,41.35950224976166
2023-01-01 02:00:00,476.31562478430743,343.50675720098565,16.831688832301975,0.0044729424456231215,56.27545860977291
2023-01-01 03:00:00,398.0700907866961,383.21512010440904,14.696609008444213,0.010940238634590854,61.73445248925748
2023-01-01 04:00:00,484.15800416996484,333.5584171624561,19.092659368292193,0.01193023616027419,63.82827111367648
2023-01-01 05:00:00,571.0015471075494,463.64324371563526,21.260040875187265,0.016242716404209545,67.10506223762589
2023-01-01 06:00:00,425.7880159889258,332.0781405039682,15.618402880064908,0.018584287774254003,58.54293198583524
2023-01-01 07:00:00,600.8923197339997,461.2636202628799,22.976596907179456,0.0061967060672242355,66.17832076708001
2023-01-01 08:00:00,555.603675454143,439.22898769413405,18.462088801048157,0.013247910019657716,70.23269548836515
2023-01-01 09:00:00,626.6458398843727,521.4816993750686,19.409791740542197,0.0005648507824198516,58.76429008033402
2023-01-01 10:00:00,497.18920032819267,422.5767867044905,18.66743330395488,0.016082871974436225,65.43658885305251
2023-01-01 11:00:00,443.7982918552689,348.51172289653897,15.717451783529194,0.017485966566361654,50.39501299321922
2023-01-01 12:00:00,452.84817525351787,372.23218115410265,17.335204067281357,-0.0011891525213303684,37.163263799457816
2023-01-01 13:00:00,413.21522373569286,290.6634082991122,14.095669313413739,0.010640277546015533,41.11364690852545
2023-01-01 14:00:00,389.6757011766968,306.21247674997426,11.10009279916457,0.008014523497591611,35.24029820533698
2023-01-01 15:00:00,335.1599673060809,279.9591892066381,3.5755666733311564,0.01095125850796926,24.84177316503905
2023-01-01 16:00:00,219.60507131179668,107.19374587669125,9.858297036386384,0.01011695245587178,24.696177885849472
2023-01-01 17:00:00,282.1150965349965,228.11953399381082,5.632407790537842,0.012750968573738792,16.98605688359924
2023-01-01 18:00:00,273.0257708707213,213.37445797761364,9.433987560150753,0.018054052567422055,22.26079469489376
2023-01-01 19:00:00,235.7897456708009,226.72621455093315,8.508646873542299,0.011692727881899425,18.367241313900617
2023-01-01 20:00:00,254.3414122500938,208.48662777682435,7.8157151411216805,0.008463644018505415,19.739603198217438
2023-01-01 21:00:00,249.69927171208053,214.15426851524913,10.868041319793106,0.012547343874667362,30.89614882203989
2023-01-01 22:00:00,192.33625783575212,145.72367077548515,10.465442093491744,0.012399029623278119,31.328937556562884
2023-01-01 23:00:00,271.82027756202535,236.41767636325199,12.080832340774705,0.013356886732536292,28.346991114934887
2023-01-02 00:00:00,605.6949959451592,501.4246642931397,12.624295740097166,0.01076927374785706,52.09134221039612
2023-01-02 01:00:00,660.4957549129472,489.1983631307637,17.97874925367272,0.01583612886140597,66.66016767993791
2023-01-02 02:00:00,675.3604939685695,549.6176855252824,16.767952823026043,0.02059832796168417,69.35643939216865
2023-01-02 03:00:00,888.8013607841714,746.5083003230906,20.231671954433647,0.007888655700603554,69.22199928668888
2023-01-02 04:00:00,851.3922173302578,710.6275264228025,22.121764323001116,0.016583705119084396,83.68014732855035
2023-01-02 05:00:00,900.0222046248693,720.8389380606918,26.75668607364748,0.019219225268909384,83.96944266606008
2023-01-02 06:00:00,1011.8485494548033,819.1295206662517,25.84926706327232,0.012335066854149708,78.48542264058553
2023-01-02 07:00:00,1023.9899060257611,846.6391709273121,25.932065074913062,0.020843814557122774,84.48988729572797
2023-01-02 08:00:00,1080.0720796805304,829.8920147252143,26.67170135954014,0.014351484041963743,85.71122142218397
2023-01-02 09:00:00,1083.410444668198,880.9598469040092,22.620277749936164,0.009089528334179996,74.87115838138618
2023-01-02 10:00:00,1045.835863724734,777.5413583199967,19.80553902162798,0.008420068677434516,78.39166612785054
2023-01-02 11:00:00,962.0428838433429,795.5049920087748,17.40655842246167,0.018753675678732304,79.39325715918008
2023-01-02 12:00:00,927.6648712200665,730.5892168797319,19.738790861164507,0.018338928933893977,67.74829271240306
2023-01-02 13:00:00,749.6450587658522,597.1223243954917,18.17573780213492,0.02273428368380151,50.62172944175904
2023-01-02 14:00:00,804.7180428640391,627.113386586545,17.372679988468086,0.018297745743304512,45.417082084498425
2023-01-02 15:00:00,652.1128044153272,520.4588079812056,11.323498441598339,0.014471199035568571,39.236900564544975
2023-01-02 16:00:00,698.4968956032459,566.4590174441566,15.365833002860281,0.01739756110718479,31.086632809662763
2023-01-02 17:00:00,594.1079644929303,497.915790657941,15.197535000424597,0.0153569410444751,28.0973583289745
2023-01-02 18:00:00,480.3280997141965,423.24750278155483,11.018544515838244,0.013337134358325155,16.202082581262804
2023-01-02 19:00:00,461.292783533494,370.49068316722634,12.757857958435402,0.012249689173381633,28.23070732656875
2023-01-02 20:00:00,509.2030807204241,357.51475742608903,12.508214997298804,0.006370937890243325,27.965423523380785
2023-01-02 21:00:00,347.2163106198085,316.9424395393326,9.477198013375117,0.0112578289305446,30.521998711120194
2023-01-02 22:00:00,482.18083969139246,341.58529344223115,10.99264476505299,0.014845904070118198,36.67154456408348
2023-01-02 23:00:00,622.9391526660543,485.6836204812014,11.709139993796313,0.0013820473673084258,40.53422966759236
2023-01-03 00:00:00,642.2426795012522,499.0834457052613,15.532901632345022,0.012300310009127104,52.410534341792385
2023-01-03 01:00:00,630.4685927256409,504.7216118636553,17.125118234837863,0.019432497658861937,52.62465041312544
2023-01-03 02:00:00,765.7237305560374,574.6744462929967,19.727782517979357,0.021494008535413115,73.80128975638351
2023-01-03 03:00:00,778.8110537571166,583.6873766934818,21.098481514436006,0.012082194373402182,65.88507660091612
2023-01-03 04:00:00,882.926656356918,705.6956952480547,18.57199908203626,0.01182937362700518,74.40102802187958
2023-01-03 05:00:00,978.8239153098325,759.1254156182393,26.175927360503092,0.010982902590774819,76.87799261688879
2023-01-03 06:00:00,1035.2988802156976,868.6219107458564,27.143162474285646,0.011712892152250588,79.0088407754523
2023-01-03 07:00:00,1076.2486840972972,844.472545981688,26.334178404390347,0.020133821901766775,85.34378747827417
2023-01-03 08:00:00,1111.6893638479803,858.5018376171791,23.10832972987039,0.022476167612959223,78.14936917836005
2023-01-03 09:00:00,980.0914356729327,834.2282243006779,24.07041977576412,0.005791236830697296,75.87237902971884
2023-01-03 10:00:00,1011.008672522824,822.905025010641,22.655306772857347,0.01007386786846306,75.85039945484498
2023-01-03 11:00:00,919.6146794572528,817.2003345959675,21.439207412586185,0.004705624819291812,63.71198350256033
2023-01-03 12:00:00,880.0571801444553,646.3763184913793,21.902816980377384,0.013765984787360986,48.32058478136006
2023-01-03 13:00:00,789.9238330405684,638.1720428022119,16.24820511606418,0.011348023181448222,57.824220494081864
2023-01-03 14:00:00,774.9701743308849,634.5445168691936,15.612752736802145,0.015459861903512348,47.16525582150493
2023-01-03 15:00:00,725.005246966241,580.8388841418257,11.985795558878172,0.016851626009634912,41.417576074001204
2023-01-03 16:00:00,655.3507111991204,513.4205527895813,14.066732732024146,0.016162172817919748,33.36420218795857
2023-01-03 17:00:00,482.6093115930831,423.4559986410129,11.40193732770434,0.005031742567547801,30.822925656093922
2023-01-03 18:00:00,484.02747654371854,401.2139137124032,10.273395859713771,0.012988937846747735,30.824225943579933
2023-01-03 19:00:00,403.57715747618784,272.18449829146925,7.099880677505255,0.004490503474365262,29.323909868613406
2023-01-03 20:00:00,391.6885886002321,287.26982337324785,8.220152209385503,0.021500964156080236,27.079393204900267
2023-01-03 21:00:00,427.13568339967577,306.78839941964003,7.073305652440552,0.010886773164712316,23.21584456301258
2023-01-03 22:00:00,507.35726341087616,402.2510692529797,11.183367309955706,0.005667683644817671,38.93777150334951
2023-01-03 23:00:00,563.813717786318,479.5169315924596,15.7627767415174,0.009615015650882054,44.954574865578905
2023-01-04 00:00:00,632.7114753248369,494.79180302673177,17.11863836176451,0.01320883083875443,48.347134700125395
2023-01-04 01:00:00,701.9722068594675,553.9841181989997,18.63319321652735,0.015665702484413725,54.5661739913154
2023-01-04 02:00:00,707.6074513154617,536.7152971650954,22.544672694991252,0.018328252850775453,66.30210684758977
2023-01-04 03:00:00,886.7836644917323,732.2672022971913,23.01243004951031,0.011965943962749758,73.3224075055626
2023-01-04 04:00:00,940.1640017985872,789.110626570325,22.57745736179574,0.009804615499753607,76.70870468853471
2023-01-04 05:00:00,941.4975263719203,752.2247412407287,22.84473397663156,0.014719442080174798,89.06379756544617
2023-01-04 06:00:00,991.0616375328028,840.2498728959582,24.447186441505202,0.014400782993403635,86.39309758501753
2023-01-04 07:00:00,1006.9006686935572,789.1980956243184,23.998245811779846,0.011523450069828552,85.05455384651735
2023-01-04 08:00:00,985.4078366244595,746.4167914692359,26.09016837521237,0.014793323466515417,86.25959737005525
2023-01-04 09:00:00,1073.0789906639675,882.5942484293122,25.109218178032794,0.007508578234268635,81.56332940133828
2023-01-04 10:00:00,1050.9107103506326,837.8524290926302,22.36976088858739,0.010253534831104773,71.50982828087673
2023-01-04 11:00:00,915.829411262001,715.2263530988166,19.88918173126497,2.2088230195633357e-05,63.756056091448876
2023-01-04 12:00:00,838.4070644464011,673.0257877255625,19.790554102108835,0.016949341023389974,61.60661571550103
2023-01-04 13:00:00,780.818874179441,577.1235965435526,18.535977732387767,0.0073545859848198215,53.97510891474115
2023-01-04 14:00:00,755.512231605959,551.9677611273536,11.368319012439006,0.01660416888059423,47.41530821091436
2023-01-04 15:00:00,603.255417735611,485.38124079715715,12.15459526385915,0.006159223936302691,30.27786829114197
2023-01-04 16:00:00,656.3904989978626,538.143273893477,12.416760823858446,0.010765908892908347,38.625954985314756
2023-01-04 17:00:00,591.2658528569505,514.8284364746409,12.179306158289291,0.009344161736877285,30.0652761222267
2023-01-04 18:00:00,511.40962605773854,435.726862479603,10.340081129213337,0.005877424595798706,30.0466955799622
2023-01-04 19:00:00,500.7090396030193,419.6281655175576,10.991861096197809,0.011103948705376418,23.22096418289263
2023-01-04 20:00:00,452.9377693969542,400.46321618750653,9.725332395159057,0.014910970401267997,37.6075889831994
2023-01-04 21:00:00,483.4799518546255,401.48081467598973,9.687543702106668,0.017297558189411054,33.211342291013366
2023-01-04 22:00:00,425.1832666991831,329.82056542939637,13.320222866962963,0.011886910185292657,32.0850390203095
2023-01-04 23:00:00,607.3919395042682,513.2851488126828,16.411636147499042,0.0019503750409959617,48.300947142107816
2023-01-05 00:00:00,575.632353039497,486.7740303562552,17.059990994733077,0.0008026867518762006,53.47803622904638
2023-01-05 01:00:00,665.914245029781,532.4969185111074,19.612819304024253,0.013358335963524436,60.543905708239286
2023-01-05 02:00:00,874.3600383696171,663.493845474227,19.3001452631859,0.002513542444510454,64.17131340531097
2023-01-05 03:00:00,816.6453410754624,599.764189085976,20.687117091013967,0.010419615062643594,77.07698448702574
2023-01-05 04:00:00,936.9700907511602,774.8480036341517,25.939561186305287,0.007853101189334803,76.82854316859687
2023-01-05 05:00:00,987.8586576730546,804.6471571660394,25.420681953911167,0.01362440585097367,82.16666626243621
2023-01-05 06:00:00,943.1666896183625,773.1063166250472,24.54400140911786,0.00943230932441977,70.3951227064076
2023-01-05 07:00:00,989.7905953044602,818.2246364701647,24.223749582825086,0.0065856702815529355,79.99128323794676
2023-01-05 08:00:00,1151.7944321750376,894.4648523282873,28.38386893101434,0.016905363653448288,83.36191727530905
2023-01-05 09:00:00,1068.7358950122923,798.6878627560058,20.68202505098321,0.010580703602629854,82.01970463455262
2023-01-05 10:00:00,1008.9638708491141,822.6467565200512,23.17778463412903,0.009108401725796843,71.00714739406259
2023-01-05 11:00:00,935.349630729578,784.2119626824776,20.514368820797372,0.002797111023182433,58.246694811847235
2023-01-05 12:00:00,916.0038781088535,743.3588853704802,16.655006396673194,0.00035762716932347983,61.75268096609598
2023-01-05 13:00:00,848.4031001772482,634.1318810846014,20.423218134237672,0.004679670601227148,51.85157577613959
2023-01-05 14:00:00,761.3260770120834,616.2815562784831,9.732047994084882,-0.001625317766113919,41.73478497874848
2023-01-05 15:00:00,725.8023155184773,546.8994564888505,13.964998749449425,0.0041564940534876815,40.48890664277673
2023-01-05 16:00:00,556.6570708915983,399.05317059661866,12.293367473641212,0.009674640827583582,22.336025064883536
2023-01-05 17:00:00,487.8328938050584,390.0362809826047,8.098578355764417,0.010488372215322297,30.04487894669893
2023-01-05 18:00:00,542.3459034631865,438.7516780780218,10.97797962336419,0.0037851343191092745,27.1641840234429
2023-01-05 19:00:00,565.856621470475,449.72663404635534,10.379972774332552,0.020097063093840666,28.206865484617577
2023-01-05 20:00:00,492.12962213444075,406.84779487179634,12.567267831648898,0.011712334017037189,33.847813200152906
2023-01-05 21:00:00,525.1099377026417,396.3699735281753,18.742918097224596,0.005130736228110614,30.68242568776089
2023-01-05 22:00:00,486.4503470583389,391.7307109958893,13.041690970161817,0.010929253094561093,37.50829171852705
2023-01-05 23:00:00,551.173716887143,426.3784341861473,15.425737262115932,0.002272905529548926,42.548491712205994
2023-01-06 00:00:00,612.6328172849462,482.5555691048854,14.17601628044335,0.0063949390357649055,66.50083012505654
2023-01-06 01:00:00,669.5829540815206,543.7187406608037,18.41952279628642,0.0032843339748842857,59.937810516579994
2023-01-06 02:00:00,820.564843297982,688.2410212577162,19.95962513001354,-0.0010030387271505459,61.64487744722788
2023-01-06 03:00:00,883.4380772775885,715.5193422004909,23.927536215764405,0.007694594622419103,82.35112731901194
2023-01-06 04:00:00,880.0382890351449,722.7509051915005,20.278431250639525,0.004984469802491347,81.8700858334888
2023-01-06 05:00:00,879.8531814093271,704.1893093550441,21.48113885174536,0.005344912855751201,78.87176471488404
2023-01-06 06:00:00,1006.6289072750682,819.9315868383918,27.426327698142625,0.004864323836904287,81.36765848493268
2023-01-06 07:00:00,982.0451386415415,816.6500266586554,25.07005690602175,0.000512990452059295,75.42147124961808
2023-01-06 08:00:00,1051.1837528165133,897.3226388054046,27.489613772529147,0.012955670800230853,84.51265596889654
2023-01-06 09:00:00,985.9844516122723,825.1108269478617,24.122867710376,0.006275130099176512,73.63250213455618
2023-01-06 10:00:00,1072.6334529356168,856.4542197099811,24.245892790743735,0.0037210161379565465,71.35460664315468
2023-01-06 11:00:00,996.3531703581506,831.4225210047906,20.63862016357452,-0.0014588841288373355,72.26520091934196
2023-01-06 12:00:00,933.006578972542,762.8765175184657,18.942811070478125,0.012142263102809156,68.82474279263046
2023-01-06 13:00:00,881.2550054022698,686.7876910319426,19.447289744750794,0.009756962007938134,51.81742083085502
2023-01-06 14:00:00,769.555362212045,632.5286188681387,14.909082538293331,0.005229682966960373,49.6813127087288
2023-01-06 15:00:00,699.6943758861732,525.8946107007323,15.828480742466203,-0.0011400643144510473,40.24210588102163
2023-01-06 16:00:00,671.7349366480695,554.3169898527128,12.167515071948303,0.013640287531676457,36.86479914247323
2023-01-06 17:00:00,531.1422092528717,477.46765391441534,8.122514092394008,0.0035932358125825964,24.293118346826773
2023-01-06 18:00:00,520.4481455916156,441.03697757250194,7.6629685460727615,0.002137601436779413,26.286526949548783
2023-01-06 19:00:00,407.56532661830073,361.95079337478523,8.902552116947529,0.0053338094193639985,18.783806818301223
2023-01-06 20:00:00,453.9638457718385,351.8252660642521,12.040991077111281,0.007545553341955623,21.69863337676289
2023-01-06 21:00:00,573.1864381269405,472.97563011956726,10.866146579173092,0.004923214455399033,37.55545512068217
2023-01-06 22:00:00,530.933647854074,445.69185093578596,14.272909451325177,-0.011067366791038815,35.07634370664602
2023-01-06 23:00:00,533.56824986177,417.69973089112653,14.243057765740128,0.007225141229190302,38.03381246241348
2023-01-07 00:00:00,333.2270307868084,287.09289914152157,14.544689859903288,0.010703752404965669,35.060023488809875
2023-01-07 01:00:00,357.5390399668829,299.67190053211544,14.290111279674331,0.0017548887982345865,39.52566099007183
2023-01-07 02:00:00,411.58503098891777,350.11250907882703,16.98187021063715,0.014137505440435637,43.93746377706775
2023-01-07 03:00:00,421.4607047049713,306.26628728954444,19.627627303095597,0.010838820470613348,58.74554977179
2023-01-07 04:00:00,504.7435600100812,442.0778128725995,19.343219741846585,0.008943012341712952,51.00816934419663
2023-01-07 05:00:00,539.6525818022455,445.2413535435154,19.17644538959914,0.0016681212776963475,69.66353177160414
2023-01-07 06:00:00,538.8959651245655,427.57268040148165,16.75346887624861,0.008276893088496719,70.28457207161034
2023-01-07 07:00:00,561.5510975120633,446.4205106866229,21.528205099476864,0.008805548689095739,67.54126248591086
2023-01-07 08:00:00,577.0383837863719,460.4659183694147,18.557201669042023,0.006773784335449103,66.92579106882613
2023-01-07 09:00:00,528.1859808194703,397.6809857849951,17.776295480020607,0.011796537851647306,60.32153425548939
2023-01-07 10:00:00,562.8275813229204,485.93686544367904,15.986561222125946,0.005696347208777967,59.88688101488535
2023-01-07 11:00:00,552.1449708526808,470.60924704344836,16.3553754108167,0.006305516959914842,54.64904793026899
2023-01-07 12:00:00,553.2433053252408,473.50450622769733,19.72752088334654,0.004498724265888701,54.949000328240814
2023-01-07 13:00:00,457.3296697193349,411.25948630507423,13.98327969169598,0.005744356150566739,47.732086910240106
2023-01-07 14:00:00,372.2182055911992,303.4678928907509,9.933905740204962,0.007423342624269188,39.91824460544761
2023-01-07 15:00:00,353.4420898596418,233.0816365727748,9.08628020767121,0.007418057116444346,23.65059800259084
2023-01-07 16:00:00,262.8517973040722,229.14757547683286,5.42093145422579,0.007371039449638482,25.229844383141412
2023-01-07 17:00:00,323.2305441235955,276.3331769974162,6.141452461889457,0.013326394479318536,23.9861556344704
2023-01-07 18:00:00,158.44967405056337,173.37473350932106,4.005463301903817,0.01640088466193941,12.036881873500535
2023-01-07 19:00:00,296.68462730797086,269.8102277609677,8.677881307957032,0.0026611811772875617,16.1392036645973
2023-01-07 20:00:00,297.26621328494474,241.83249734625545,9.535958912469088,0.016652095836467953,20.704863268614904
2023-01-07 21:00:00,98.92060416987451,74.80712536339668,7.608869075448163,0.012812504741938945,13.850800740786767
2023-01-07 22:00:00,325.1999850553964,290.26909439539054,11.491681232060053,0.005160956529042969,23.893593158730187
2023-01-07 23:00:00,338.2272234971366,190.93335557920653,10.55577082876802,0.008163624602817457,38.58477031464756
2023-01-08 00:00:00,305.49741083578914,251.6399276566686,10.758420439568738,0.011419939098562726,40.3469094161448
2023-01-08 01:00:00,298.9981682342813,267.5683544720426,11.974843259146686,0.0019118715010203596,45.28091826797755
2023-01-08 02:00:00,358.11204500689075,282.85941990822613,13.683268307141514,0.009939928231705463,56.57055183881467
2023-01-08 03:00:00,403.4851573972635,311.3233900562411,18.28773489200766,0.013187550781466963,56.612268937790574
2023-01-08 04:00:00,545.8027980104814,445.4875453029655,23.815551698096712,0.007023355531857959,69.66576945125226
2023-01-08 05:00:00,490.68507535322357,433.0314607587194,17.641931804795497,0.0035302813207184498,61.97980228125329
2023-01-08 06:00:00,583.8302194092745,480.5954845397963,20.15441057043024,0.01210582242671858,65.73492089500446
2023-01-08 07:00:00,548.3450983094364,418.3653800951273,20.718866873071956,0.022335347370496805,67.66662704886781
2023-01-08 08:00:00,562.7537819157355,486.712486708746,19.39964879506349,0.007907615818931745,76.68554712155145
2023-01-08 09:00:00,475.9783524821022,423.13207710326856,18.961217831734004,0.008216169979999296,66.43509240726584
2023-01-08 10:00:00,481.21055732094754,360.74856376911606,16.161323814535184,0.010824236295049593,61.530469656999095
2023-01-08 11:00:00,577.7919610519023,546.190546202449,15.711345813673496,0.01984809781780409,47.576406184371045
2023-01-08 12:00:00,472.21387392663286,377.75150692384005,14.357458012699087,0.0039073957686239415,46.46598143363924
2023-01-08 13:00:00,456.44401966070177,393.60798885010655,13.923467831770672,0.01618546379771834,44.143953523123265
2023-01-08 14:00:00,490.31785796862783,414.078152210865,14.968162654235485,0.010145334010868302,46.77056760254208
2023-01-08 15:00:00,352.2076438510725,260.82606542154497,10.73981328493762,0.010736660338288934,19.179480704748137
2023-01-08 16:00:00,310.7877010572977,235.0843803381877,8.273436289979628,0.007765766692236898,26.693878791122206
2023-01-08 17:00:00,347.1672093801404,279.7650018045909,10.30363080856268,0.011724245135611698,27.575591696375064
2023-01-08 18:00:00,262.05341989377564,153.54090295445928,9.62073599334892,0.008210955193017412,20.99382507525455
2023-01-08 19:00:00,261.4522191401478,233.79110216686576,7.178199222316428,0.01054984162796627,12.644968396399257
2023-01-08 20:00:00,289.84081447694103,175.00026727917555,8.27637513018915,0.0010733937222895291,23.607145518212402
2023-01-08 21:00:00,245.45759998226708,196.80610116638167,8.064836061285677,0.004865971921047865,26.183897148811294
2023-01-08 22:00:00,300.8153590625457,220.50087754371413,12.14996020149717,0.015348874267131633,30.916101417440686
2023-01-08 23:00:00,281.0706013927397,242.22075440772846,11.664991929773892,0.020100992385353983,30.76780679511249
2023-01-09 00:00:00,649.0569576785842,453.1203645804919,13.679531714550313,0.03005830304638779,47.59100616831487
2023-01-09 01:00:00,693.4206399450238,504.87052708431384,19.04061928522397,0.018645757186699852,60.57123286861897
2023-01-09 02:00:00,738.729800313056,573.0810907098661,22.86656856990725,0.011557706814998785,61.24249789892217
2023-01-09 03:00:00,831.3581926432995,680.651871802843,24.98632004524158,0.004315463631659508,68.58632303047854
2023-01-09 04:00:00,777.7833759728868,628.8746413224117,21.149746586257237,0.017028959170542965,72.54840240191042
2023-01-09 05:00:00,1021.8207172691434,848.9650336172476,23.654616935752287,0.0071579497359616434,84.17805778197886
2023-01-09 06:00:00,947.075896886138,760.8977084569335,28.26649512045963,0.010468957083449582,86.76287028359411
2023-01-09 07:00:00,986.3218648517795,788.5252368459923,27.826255222851227,0.01901294821440681,76.21562018346081
2023-01-09 08:00:00,1028.0990719103456,790.3318893127456,25.545723140615415,0.01612539384286906,75.11614888123599
