月消费,在网时长,投诉次数,流量使用,语音通话,增值服务数,满意度评分,欠费金额,客户状态
106.31695452850664,37.30161773806513,1.4102024338328012,20.347216377780114,465.4230518279952,4.6737197674826465,3.605072048514439,42.6678306065216,留存
157.650306505905,39.27496938279907,-1.0163780613015678,17.648649520118134,302.4071719656143,3.6145200456752455,4.6142849609024,19.469168088341778,留存
144.8920164296211,31.015209205980042,-0.10578867911059187,5.372189911148986,349.1501079605549,4.377495904468828,3.6827019504575764,21.307198906369045,留存
136.40127176692437,12.59405134949061,3.2383877824689526,12.4226999515891,136.18581303765367,2.0155759400235898,2.999161054301279,117.05792587299942,流失
70.6117935049486,18.059858515601785,3.6767360395085418,0.5893587041105857,68.38804952346109,1.1646523222586505,4.600686716254398,106.93812433263791,流失
118.1661741198246,0.1664864113523823,2.057834566574798,3.060091345191535,80.68627440941175,1.3086862796423104,3.2292071895081573,165.34389118163244,流失
117.01757132052593,23.553663626797817,0.3820408737755821,16.071958241434427,453.77699538871127,1.2801571961522995,4.2456954061477505,25.253398145821986,留存
138.56364930408378,40.88044420737948,0.8828516323203055,16.858148190165203,259.73974529770345,1.2087206930735457,4.117043103629681,31.77940410552572,留存
37.9289076203988,12.657634690509642,3.4619613808222534,5.332880808514755,204.3212860835061,2.017916402780143,3.0009229710585466,59.1791568029749,流失
199.44792698706783,35.57942865213584,0.40888251302303213,20.388792920591616,60.196518954700025,4.1508019570579195,4.96704377635441,30.992889238202572,留存
149.76381116271182,61.022243620770965,0.6540039496149395,13.076541875963915,245.12532226398812,4.866273076268167,4.6228891877351,-10.280795849187975,留存
78.85279623143369,6.0458023210074545,2.727846037939589,6.636404292046677,147.48165746325336,0.8058625290890599,3.2087999798198683,24.31087948193329,流失
65.94625677251743,19.205188780107438,2.4869732078070212,9.807520966059531,230.85093819435434,1.855817627801231,2.5306355898016366,89.62906437827121,流失
68.10849773553801,12.236454886024218,3.1697423716648556,11.201412614280546,112.28069596170252,-0.0742131951819982,2.5895874585504974,91.96006144865395,流失
164.85603823286394,41.657882141387574,0.43109394039546883,15.511022547102273,471.8201631418676,2.6966187318627464,4.906722049705241,17.93125938410743,留存
112.73281962962797,19.699472777951502,-1.0015980212060434,19.66786667724149,212.93612729813896,3.4286371027612597,3.924932958707148,11.409309802530462,留存
77.0802477191755,-4.390032227576892,3.63847223925775,5.379537694182384,365.3402636696785,0.611828497277973,2.4699768278994854,64.1033215984618,流失
77.75050096653368,15.557631697823934,1.358636781613236,8.486887963761054,244.47675990833585,1.4428349176023447,3.7654109623691836,81.81161789179468,流失
75.05396815578352,16.120956232873123,7.847822303371117,-1.8358224789027986,230.5155191922628,-0.05064592334192519,2.9119152864527402,30.880432668776336,流失
68.18315255150175,21.339424592326314,-1.840199958066723,6.63442250301172,124.08816435784723,1.5847549106204286,1.0783135828899546,55.70529527506499,流失
87.66651600297473,7.5118433844352195,4.997234064098889,9.875693583551412,199.6270861395281,1.2354572149334293,0.8777856614680106,128.49803803773938,流失
66.1407333454323,21.925855818189405,5.641684705717865,5.613522804815185,130.26537074839763,1.4278714409491917,4.777899082276006,33.418846956859056,流失
71.80392397375067,-1.4635626640428416,2.408907654812852,8.471232269551631,186.5263856909029,2.6116280992625294,1.3913706748758474,71.13126024752869,流失
68.3744028724355,17.835897247253552,2.205426375133657,12.642660928273664,162.01526697241542,0.4660864117893758,2.7476173996523165,130.80593687865786,流失
113.64461833383709,50.35171468033177,0.16651186343059793,13.697461233591802,374.9786344108492,1.836521071172901,3.976750675357874,-8.696664084709983,留存
95.89967853413646,15.510733207136234,5.170544815817294,10.543561598931742,245.5525058736739,2.152686487737019,4.182280016912551,119.63263109962821,流失
115.71530856121753,47.198646186963394,0.6507122519252375,11.443915832760156,332.56892309114653,2.4384268439570462,4.020167163233393,35.53489670940039,留存
26.008955858039037,23.814906706909355,3.3806670043660167,8.457090639714734,231.33534902803927,0.9827566297835835,2.3018897961405447,0.4257653176420604,流失
104.99522459072762,4.375807652220316,4.898376757305824,9.61055799127205,329.13484520453574,1.3006259744317163,1.9220549600458572,48.16009133522583,流失
118.25098613210784,29.797408366990556,0.06377034359246997,22.205927834029602,369.1099250068672,3.040089862110222,4.099222355204124,9.511520363933531,留存
105.42816980262762,11.827569113992231,5.945378357525345,7.378374362776626,98.6716039154708,1.0863357981687027,3.680973214423787,86.00865657013993,流失
66.51489713902382,17.02720636837977,3.8714215808317896,4.205488284864707,203.41119004106716,3.0075457080788937,1.861390233408698,38.81628558974167,流失
120.09578545179158,45.0032941019217,-0.052550284674589554,15.395892314874864,291.0282171207745,5.243520372996518,3.527044948359131,49.98294190026407,留存
147.3919940830817,58.998580040012605,1.3863860088429152,20.167436463841796,285.99969012685284,4.499514029392778,4.435508950848016,9.216665206827809,留存
67.93406572163997,13.637566873094192,2.484990876071243,11.017473688161672,-32.055746474228386,1.1767600379882692,3.448182155268725,105.25733700828773,流失
68.14897148905689,-3.7663801223455238,4.778216650996303,6.077653216355076,285.51877070220354,1.7875707722600693,3.373500804997999,63.81955330723545,流失
94.24595939112409,17.95692465882451,2.8952894973747116,7.3304188762875135,165.28982878012832,1.821596389278203,2.2023992475879206,106.27047913490048,流失
58.654623332204054,0.9489857901427445,2.608013884113137,11.255542594851477,7.0106739946841685,1.8132446367665147,2.3334951339643966,34.69476354760327,流失
118.90223717027754,22.260471517319417,4.397799572295061,1.9100893911582242,155.40802369859594,0.6871931651692054,2.5898892285950836,126.95782630805573,流失
125.15888468575304,55.507775239524925,1.3840887230433534,6.174394573903848,297.7761446164906,0.17562671117035888,4.901139025205295,2.0619593806541197,留存
80.21199443591205,9.164760133276612,-0.9386806499066447,5.034087281015742,173.77199327136628,1.7663248941281158,2.2993457859146336,102.8762004719299,流失
73.03580513057524,42.200346409515426,-0.5363834123390805,16.94037336643192,238.73934597342165,3.605724960841722,4.091568350636478,36.43984184368048,留存
64.01553041294162,10.82321612716412,2.5786937239445917,11.2759114317384,185.10706415475744,0.8965681491310922,2.263714117849444,90.64587905808798,流失
75.52702510532765,5.407751072596781,1.8625917931453688,1.2048827686098544,134.93150188192794,1.1911223583150532,1.492009372637619,106.26157528544105,流失
87.89348908926985,25.6517388570411,2.1963625697673335,1.2415727186469043,196.82873920533908,1.537938257742109,2.8711993032398815,88.99397554821196,流失
111.33233962311755,42.219103181199756,-0.31492302504212777,26.96451754032184,182.10228997895325,1.1449299172769432,4.708211746287274,30.790715575595897,留存
161.66473242434964,47.382651595850895,-0.23948570548678338,13.915467526027692,289.0691303419229,2.8480261661457114,4.350685411990021,20.469372254161637,留存
120.42248579405329,12.30549859186343,3.1373740299553114,14.583342625622958,235.408944116748,1.8650765478262628,4.110387047381706,9.917880899153236,留存
70.55828989803848,32.40238562820816,-0.7098425841788276,7.664368351707442,339.923817625149,1.668065082574629,3.829736441477297,-3.4219041582056384,留存
74.1583950548657,16.613442777954127,2.0951251979149417,6.58311080887746,95.8297671345701,-0.5182801250605868,2.994182593680797,2.9341731770000763,流失
60.69468561653605,15.573437024405376,3.9725601879061005,0.13344426914657959,86.42877804877804,2.0414013599675016,1.736955802753077,37.39327737073219,流失
100.00921700730808,6.405365517050874,5.577190231363149,5.809921650374482,4.995268574538358,0.8800146719933779,2.8227570320098385,101.55841124150271,流失
55.657745513953955,10.798078489459565,3.923961192638684,7.6092772141551315,164.40234293101733,1.5461184277031879,2.5917449274052085,86.77316442655503,流失
145.6588263960694,7.313306339757091,1.8576891843785055,23.45201721507209,295.15258222895267,4.473158757314463,4.90218943536091,13.480866364185093,留存
93.19369773478735,12.598204628667826,4.729106744483432,3.147248652845442,109.22428248832914,1.2328851872640951,2.300398880096338,120.91013314682588,流失
84.90605947346239,7.38922990612999,3.0470235599416426,15.353354010516895,48.429859043019604,2.6382698142568017,1.604762897400926,60.018098578031676,流失
104.84637643861214,50.359830419273734,1.582239876556576,15.737296201987734,402.96003861898777,4.4422966481699735,3.664094531404463,12.298836133153394,留存
55.369753034480965,6.261931499359587,3.16436623131047,9.040815157505657,215.13400826812517,0.5670068180820989,2.656935198772971,121.71637582339565,流失
41.883648587718056,11.044012334768308,3.4823970181906434,2.7311229001394315,164.06692132355792,3.1381351004312164,1.5584949436547555,20.750571534361427,流失
6.315843288994557,21.741916829155002,-1.2607604482936088,7.696547628026531,75.81598280598412,0.8147645937111604,3.8608099284293793,60.236293348958746,流失
141.64627947084642,9.277110739331928,5.040213156706706,-1.1368372371450697,137.08217463853322,1.1292316433181113,1.4502686961156832,134.6958725523946,流失
109.60711492581407,18.14497695371814,6.574566594723901,7.978173512747422,71.87420169485405,0.6663530207954437,2.502885882966104,100.56795593456731,流失
101.18510521231347,5.141936144336696,-2.3148737580412666,7.230143986111624,297.23636170063196,-0.2325368096884166,1.9074043048887641,48.81170229743431,流失
185.9135834731639,35.65981893528486,-0.3293498510398637,20.7998110372053,371.8178795178681,4.034152997721872,4.6084945255036525,-0.3425809179245114,留存
86.89158641836296,8.85431813773982,5.9913250848780795,4.305190978048495,1.2910556795546597,1.2478816244754634,2.395288394957509,118.40987129861654,流失
101.06111752077626,23.73778519770429,6.338125024784964,16.23659277101003,61.46543801399534,2.2445671225722603,1.9088988029155098,94.48940158219939,流失
78.64265706195239,17.94718586915901,3.221869703031431,15.935815150459138,123.51261511008659,1.2582732837085333,3.6399149413110656,106.87187780744992,流失
97.0348445027528,20.551521329323393,-0.19703243970745143,6.3747030881239555,131.4815144343124,-0.7675797849691788,1.1790956210951293,68.4774444051933,流失
69.04860421064805,41.906741460575546,0.627091738495854,18.054232279379146,399.5117897586636,0.43577307683517574,3.851123014220664,15.417570286000359,留存
90.81752686959646,38.9359059559729,0.7288129243176342,13.671810353438623,475.90220152037216,2.4459156797760557,4.386588340796041,9.537416935335717,留存
